year,date,tournament,h_team,a_team,h_elo,a_elo,h_score,a_score,location,neutral
"2,021",March 31,Friendly,Switzerland,Finland,"1,883","1,711",3,2,in Switzerland,0
"2,021",March 31,Friendly,Sweden,Estonia,"1,839","1,362",1,0,in Sweden,0
"2,021",March 31,World Cup qualifier,Ukraine,Kazakhstan,"1,837","1,333",1,1,in Ukraine,0
"2,021",March 31,World Cup qualifier,Spain,Kosovo,"2,035","1,484",3,1,in Spain,0
"2,021",March 31,World Cup qualifier,Scotland,Faroe Islands,"1,662","1,264",4,0,in Scotland,0
"2,021",March 31,World Cup qualifier,San Marino,Albania,830,"1,550",0,2,in San Marino,0
"2,021",March 31,World Cup qualifier,Northern Ireland,Bulgaria,"1,575","1,489",0,0,in Northern Ireland,0
"2,021",March 31,World Cup qualifier,Moldova,Israel,"1,222","1,579",1,4,in Moldova,0
"2,021",March 31,World Cup qualifier,Lithuania,Italy,"1,361","2,007",0,2,in Lithuania,0
"2,021",March 31,World Cup qualifier,Liechtenstein,Iceland,"1,107","1,597",1,4,in Liechtenstein,0
"2,021",March 31,World Cup qualifier,Greece,Georgia,"1,651","1,501",1,1,in Greece,0
"2,021",March 31,World Cup qualifier,Germany,North Macedonia,"1,972","1,562",1,2,in Germany,0
"2,021",March 31,World Cup qualifier,England,Poland,"1,971","1,815",2,1,in England,0
"2,021",March 31,World Cup qualifier,Bosnia and Herzegovina,France,"1,640","2,078",0,1,in Bosnia and Herzegovina,0
"2,021",March 31,World Cup qualifier,Austria,Denmark,"1,787","1,940",0,4,in Austria,0
"2,021",March 31,World Cup qualifier,Armenia,Romania,"1,559","1,666",3,2,in Armenia,0
"2,021",March 31,World Cup qualifier,Andorra,Hungary,"1,032","1,744",1,4,in Andorra,0
"2,021",April 28,Friendly tournament,Sierra Leone,Liberia,"1,353","1,329",0,2,in Sierra Leone,0
"2,021",May 23,Friendly,Ukraine,Bahrain,"1,818","1,555",1,1,in Ukraine,0
"2,021",May 23,Friendly,Kuwait,Malaysia,"1,397","1,202",4,1,in the United Arab Emirates,1
"2,021",May 23,Friendly,US Virgin Islands,Anguilla,692,554,0,1,in the Dominican Republic,1
"2,021",May 24,Friendly,United Arab Emirates,Jordan,"1,435","1,489",5,1,in the United Arab Emirates,0
"2,021",May 24,Friendly,Iraq,Tajikistan,"1,637","1,239",0,0,in Iraq,0
"2,021",May 25,Friendly,Oman,Thailand,"1,493","1,358",1,0,in the United Arab Emirates,1
"2,021",May 25,Friendly,Afghanistan,Indonesia,"1,137","1,117",3,2,in the United Arab Emirates,1
"2,021",May 27,Friendly,Turkey,Azerbaijan,"1,808","1,372",2,1,in Turkey,0
"2,021",May 28,Friendly,Italy,San Marino,"2,009",828,7,0,in Italy,0
"2,021",May 28,Friendly,Bahrain,Malaysia,"1,563","1,193",2,0,in Bahrain,0
"2,021",May 28,World Cup and Asian Cup qualifier,Japan,Myanmar,"1,758","1,047",10,0,in Japan,0
"2,021",May 29,Friendly,Thailand,Tajikistan,"1,352","1,248",2,2,in the United Arab Emirates,1
"2,021",May 29,Friendly,Sweden,Finland,"1,840","1,708",2,0,in Sweden,0
"2,021",May 29,Friendly,Oman,Indonesia,"1,499","1,108",3,1,in the United Arab Emirates,1
"2,021",May 29,Friendly,Mexico,Iceland,"1,924","1,604",2,1,in the United States,1
"2,021",May 29,Friendly,Iraq,Nepal,"1,628",907,6,2,in Iraq,0
"2,021",May 29,Friendly,Singapore,Afghanistan,"1,159","1,146",1,1,in the United Arab Emirates,1
"2,021",May 30,Friendly,Uzbekistan,Thailand,"1,551","1,349",4,1,in the United Arab Emirates,1
"2,021",May 30,Friendly,Switzerland,United States,"1,886","1,766",2,1,in Switzerland,0
"2,021",May 30,Friendly,Northern Ireland,Malta,"1,565","1,227",3,0,in Austria,1
"2,021",May 30,World Cup and Asian Cup qualifier,China,Guam,"1,460",734,7,0,in China,0
"2,021",May 31,Friendly,Turkey,Guinea,"1,809","1,438",0,0,in Turkey,0
"2,021",May 31,Friendly,Jordan,Vietnam,"1,473","1,408",1,1,in the United Arab Emirates,1
"2,021",June 1,Friendly,Poland,Russia,"1,808","1,737",1,1,in Poland,0
"2,021",June 1,Friendly,North Macedonia,Slovenia,"1,600","1,614",1,1,in North Macedonia,0
"2,021",June 1,Friendly,Kosovo,San Marino,"1,483",828,4,1,in Kosovo,0
"2,021",June 1,Friendly,Croatia,Armenia,"1,835","1,579",1,1,in Croatia,0
"2,021",June 1,Friendly,Slovakia,Bulgaria,"1,655","1,499",1,1,in Austria,1
"2,021",June 1,Baltic Cup,Lithuania,Estonia,"1,359","1,361",0,1,in Lithuania,0
"2,021",June 2,Friendly,Romania,Georgia,"1,646","1,513",1,2,in Romania,0
"2,021",June 2,Friendly,Norway,Luxembourg,"1,749","1,393",1,0,in Spain,1
"2,021",June 2,Friendly,Netherlands,Scotland,"1,954","1,666",2,2,in Portugal,1
"2,021",June 2,Friendly tournament,Mozambique,Lesotho,"1,258","1,291",5,0,in Mozambique,0
"2,021",June 2,Friendly,France,Wales,"2,083","1,845",3,0,in France,0
"2,021",June 2,Friendly,England,Austria,"1,978","1,755",1,0,in England,0
"2,021",June 2,Friendly,Denmark,Germany,"1,972","1,934",1,1,in Austria,1
"2,021",June 2,Friendly,Bosnia and Herzegovina,Montenegro,"1,635","1,530",0,0,in Bosnia and Herzegovina,0
"2,021",June 2,Friendly,Belarus,Azerbaijan,"1,508","1,371",1,2,in Belarus,0
"2,021",June 2,World Cup qualifier,Puerto Rico,Bahamas,996,877,7,0,in Puerto Rico,0
"2,021",June 2,World Cup qualifier,Montserrat,US Virgin Islands,894,678,4,0,in the Dominican Republic,1
"2,021",June 2,World Cup qualifier,Dominica,Anguilla,"1,013",568,3,0,in the Dominican Republic,0
"2,021",June 2,World Cup qualifier,Cuba,British Virgin Islands,"1,253",607,5,0,in Guatemala,1
"2,021",June 2,World Cup qualifier,Cayman Islands,Aruba,908,881,1,3,in the United States,1
"2,021",June 3,World Cup and Asian Cup qualifier,United Arab Emirates,Malaysia,"1,451","1,191",4,0,in the United Arab Emirates,0
"2,021",June 3,World Cup and Asian Cup qualifier,Qatar,India,"1,646","1,192",1,0,in Qatar,0
"2,021",June 3,World Cup and Asian Cup qualifier,Palestine,Singapore,"1,396","1,159",4,0,in Saudi Arabia,1
"2,021",June 3,World Cup and Asian Cup qualifier,Taiwan,Nepal,942,907,0,2,in Kuwait,1
"2,021",June 3,World Cup and Asian Cup qualifier,Kuwait,Australia,"1,406","1,712",0,3,in Kuwait,0
"2,021",June 3,World Cup and Asian Cup qualifier,Iran,Hong Kong,"1,766","1,170",3,1,in Bahrain,1
"2,021",June 3,World Cup and Asian Cup qualifier,Thailand,Indonesia,"1,341","1,105",2,2,in the United Arab Emirates,1
"2,021",June 3,World Cup and Asian Cup qualifier,Bahrain,Cambodia,"1,565",837,8,0,in Bahrain,0
"2,021",June 3,World Cup and Asian Cup qualifier,Afghanistan,Bangladesh,"1,146",840,1,1,in Qatar,1
"2,021",June 3,Friendly,Ukraine,Northern Ireland,"1,810","1,569",1,0,in Ukraine,0
"2,021",June 3,Friendly,Turkey,Moldova,"1,800","1,209",2,0,in Germany,1
"2,021",June 3,Friendly,Switzerland,Liechtenstein,"1,890","1,100",7,0,in Switzerland,0
"2,021",June 3,Friendly,Belgium,Greece,"2,107","1,639",1,1,in Belgium,0
"2,021",June 3,Friendly,Andorra,Ireland,"1,030","1,614",1,4,in Andorra,0
"2,021",June 3,Friendly,Algeria,Mauritania,"1,742","1,378",4,1,in Algeria,0
"2,021",June 3,CONCACAF Nations League,United States,Honduras,"1,762","1,604",1,0,in the United States,0
"2,021",June 3,CONCACAF Nations League,Mexico,Costa Rica,"1,927","1,622",0,0,in the United States,1
"2,021",June 3,World Cup qualifier,Uruguay,Paraguay,"1,954","1,769",0,0,in Uruguay,0
"2,021",June 3,World Cup qualifier,Peru,Colombia,"1,793","1,896",0,3,in Peru,0
"2,021",June 3,World Cup qualifier,Bolivia,Venezuela,"1,578","1,801",3,1,in Bolivia,0
"2,021",June 3,World Cup qualifier,Argentina,Chile,"1,991","1,816",1,1,in Argentina,0
"2,021",June 4,World Cup and Asian Cup qualifier,Syria,Maldives,"1,474",947,4,0,in the United Arab Emirates,1
"2,021",June 4,Friendly,Spain,Portugal,"2,036","2,035",0,0,in Spain,0
"2,021",June 4,Friendly,Slovenia,Gibraltar,"1,616","1,088",6,0,in Slovenia,0
"2,021",June 4,Friendly,Rwanda,Central African Republic,"1,302","1,310",2,0,in Rwanda,0
"2,021",June 4,Friendly,North Macedonia,Kazakhstan,"1,598","1,352",4,0,in North Macedonia,0
"2,021",June 4,Friendly,Kosovo,Malta,"1,483","1,223",2,1,in Austria,1
"2,021",June 4,Friendly,Italy,Czechia,"2,009","1,769",4,0,in Italy,0
"2,021",June 4,Friendly,Hungary,Cyprus,"1,746","1,368",1,0,in Hungary,0
"2,021",June 4,Friendly,Finland,Estonia,"1,702","1,380",0,1,in Finland,0
"2,021",June 4,Friendly,Faroe Islands,Iceland,"1,260","1,601",0,1,in the Faroe Islands,0
"2,021",June 4,Friendly,Nigeria,Cameroon,"1,690","1,550",0,1,in Austria,1
"2,021",June 4,Baltic Cup,Latvia,Lithuania,"1,268","1,340",3,1,in Latvia,0
"2,021",June 4,World Cup qualifier,Suriname,Bermuda,"1,325","1,285",6,0,in Suriname,0
"2,021",June 4,World Cup qualifier,Saint Kitts and Nevis,Guyana,"1,226","1,207",3,0,in Saint Kitts and Nevis,0
"2,021",June 4,World Cup qualifier,Guatemala,Saint Vincent and the Grenadines,"1,494","1,172",10,0,in Guatemala,0
"2,021",June 4,World Cup qualifier,Dominican Republic,Barbados,"1,185","1,105",1,1,in the Dominican Republic,0
"2,021",June 4,World Cup qualifier,Antigua and Barbuda,Grenada,"1,153","1,207",1,0,in Antigua and Barbuda,0
"2,021",June 4,World Cup qualifier,Nicaragua,Belize,"1,215","1,146",3,0,in Nicaragua,0
"2,021",June 4,World Cup qualifier,Brazil,Ecuador,"2,136","1,828",2,0,in Brazil,0
"2,021",June 5,World Cup and Asian Cup qualifier,South Korea,Turkmenistan,"1,758","1,264",5,0,in South Korea,0
"2,021",June 5,World Cup and Asian Cup qualifier,Saudi Arabia,Yemen,"1,575","1,207",3,0,in Saudi Arabia,0
"2,021",June 5,World Cup and Asian Cup qualifier,Lebanon,Sri Lanka,"1,386",660,3,2,in South Korea,1
"2,021",June 5,Friendly,Wales,Albania,"1,841","1,552",0,0,in Wales,0
"2,021",June 5,Friendly,Tunisia,Democratic Republic of Congo,"1,646","1,482",1,0,in Tunisia,0
"2,021",June 5,Friendly,Guinea,Togo,"1,447","1,278",0,2,in Turkey,1
"2,021",June 5,Friendly,Sweden,Armenia,"1,846","1,587",3,1,in Sweden,0
"2,021",June 5,Friendly,Senegal,Zambia,"1,726","1,492",3,1,in Senegal,0
"2,021",June 5,Friendly,Russia,Bulgaria,"1,742","1,503",1,0,in Russia,0
"2,021",June 5,Friendly,Montenegro,Israel,"1,535","1,592",1,3,in Montenegro,0
"2,021",June 5,Friendly,Ivory Coast,Burkina Faso,"1,638","1,557",2,1,in Ivory Coast,0
"2,021",June 5,Friendly,Gambia,Niger,"1,362","1,256",2,0,in Turkey,1
"2,021",June 5,Friendly tournament,Lesotho,Eswatini,"1,267","1,121",0,1,in Mozambique,1
"2,021",June 5,World Cup qualifier,US Virgin Islands,El Salvador,661,"1,467",0,7,in the US Virgin Islands,0
"2,021",June 5,World Cup qualifier,Turks and Caicos Islands,Haiti,780,"1,560",0,10,in Turks and Caicos Islands,0
"2,021",June 5,World Cup qualifier,Panama,Anguilla,"1,544",563,13,0,in Panama,0
"2,021",June 5,World Cup qualifier,Curaçao,British Virgin Islands,"1,435",605,8,0,in Guatemala,1
"2,021",June 5,World Cup qualifier,Canada,Aruba,"1,613",913,7,0,in the United States,1
"2,021",June 5,World Cup qualifier,Bahamas,Trinidad and Tobago,857,"1,353",0,0,in the Bahamas,0
"2,021",June 6,Friendly,Netherlands,Georgia,"1,947","1,529",3,0,in the Netherlands,0
"2,021",June 6,Friendly,Moldova,Azerbaijan,"1,208","1,387",1,0,in Moldova,0
"2,021",June 6,Friendly,Luxembourg,Scotland,"1,391","1,673",0,1,in Luxembourg,0
"2,021",June 6,Friendly,Norway,Greece,"1,751","1,648",1,2,in Spain,1
"2,021",June 6,Friendly,England,Romania,"1,981","1,630",1,0,in England,0
"2,021",June 6,Friendly,Denmark,Bosnia and Herzegovina,"1,971","1,630",2,0,in Denmark,0
"2,021",June 6,Friendly,Belgium,Croatia,"2,098","1,827",1,0,in Belgium,0
"2,021",June 6,Friendly,Austria,Slovakia,"1,752","1,651",0,0,in Austria,0
"2,021",June 6,Friendly,Algeria,Mali,"1,744","1,556",1,0,in Algeria,0
"2,021",June 6,CONCACAF Nations League,Costa Rica,Honduras,"1,636","1,597",2,2,in the United States,1
"2,021",June 6,CONCACAF Nations League,United States,Mexico,"1,769","1,913",3,2,in the United States,0
"2,021",June 7,World Cup and Asian Cup qualifier,Vietnam,Indonesia,"1,410","1,117",4,0,in the United Arab Emirates,1
"2,021",June 7,World Cup and Asian Cup qualifier,Uzbekistan,Singapore,"1,559","1,144",5,0,in Saudi Arabia,1
"2,021",June 7,World Cup and Asian Cup qualifier,United Arab Emirates,Thailand,"1,459","1,329",3,1,in the United Arab Emirates,0
"2,021",June 7,World Cup and Asian Cup qualifier,Syria,Guam,"1,477",733,3,0,in the United Arab Emirates,1
"2,021",June 7,World Cup and Asian Cup qualifier,Qatar,Oman,"1,648","1,502",1,0,in Qatar,0
"2,021",June 7,World Cup and Asian Cup qualifier,Kyrgyzstan,Mongolia,"1,270",729,0,1,in Japan,1
"2,021",June 7,World Cup and Asian Cup qualifier,Jordan,Nepal,"1,471",940,3,0,in Kuwait,1
"2,021",June 7,World Cup and Asian Cup qualifier,Japan,Tajikistan,"1,759","1,251",4,1,in Japan,0
"2,021",June 7,World Cup and Asian Cup qualifier,Iraq,Cambodia,"1,628",836,4,1,in Bahrain,1
"2,021",June 7,World Cup and Asian Cup qualifier,India,Bangladesh,"1,190",854,2,0,in Qatar,1
"2,021",June 7,World Cup and Asian Cup qualifier,China,Philippines,"1,461","1,152",2,0,in the United Arab Emirates,1
"2,021",June 7,World Cup and Asian Cup qualifier,Bahrain,Iran,"1,566","1,768",0,3,in Bahrain,0
"2,021",June 7,World Cup and Asian Cup qualifier,Australia,Taiwan,"1,728",909,5,1,in Kuwait,1
"2,021",June 7,Friendly,Ukraine,Cyprus,"1,812","1,367",4,0,in Ukraine,0
"2,021",June 7,Friendly,Rwanda,Central African Republic,"1,313","1,299",5,0,in Rwanda,0
"2,021",June 7,Friendly,Serbia,Jamaica,"1,799","1,574",1,1,in Japan,1
"2,021",June 7,Friendly,Germany,Latvia,"1,935","1,289",7,1,in Germany,0
"2,021",June 7,Friendly,Faroe Islands,Liechtenstein,"1,256","1,100",5,1,in the Faroe Islands,0
"2,021",June 7,Friendly,Andorra,Gibraltar,"1,028","1,087",0,0,in Andorra,0
"2,021",June 8,Friendly,Spain,Lithuania,"2,033","1,319",4,0,in Spain,0
"2,021",June 8,Friendly,Senegal,Cape Verde,"1,730","1,448",2,0,in Senegal,0
"2,021",June 8,Friendly,Poland,Iceland,"1,803","1,605",2,2,in Poland,0
"2,021",June 8,Friendly tournament,Mozambique,Eswatini,"1,282","1,142",1,1,in Mozambique,0
"2,021",June 8,Friendly,Morocco,Ghana,"1,673","1,609",1,0,in Morocco,0
"2,021",June 8,Friendly,Hungary,Ireland,"1,747","1,616",0,0,in Hungary,0
"2,021",June 8,Friendly,Kosovo,Guinea,"1,487","1,425",1,2,in Turkey,1
"2,021",June 8,Friendly,Gambia,Togo,"1,373","1,300",1,0,in Turkey,1
"2,021",June 8,Friendly,France,Bulgaria,"2,087","1,501",3,0,in France,0
"2,021",June 8,Friendly,Czechia,Albania,"1,764","1,560",3,1,in Czechia,0
"2,021",June 8,Friendly,Nigeria,Cameroon,"1,676","1,564",0,0,in Austria,1
"2,021",June 8,Friendly,Benin,Zambia,"1,465","1,488",2,2,in Benin,0
"2,021",June 8,World Cup qualifier,Trinidad and Tobago,Saint Kitts and Nevis,"1,337","1,249",2,0,in the Dominican Republic,1
"2,021",June 8,World Cup qualifier,Guyana,Puerto Rico,"1,184","1,016",0,2,in Saint Kitts and Nevis,1
"2,021",June 8,World Cup qualifier,Panama,Dominican Republic,"1,544","1,175",3,0,in Panama,0
"2,021",June 8,World Cup qualifier,Haiti,Nicaragua,"1,562","1,234",1,0,in Haiti,0
"2,021",June 8,World Cup qualifier,Grenada,Montserrat,"1,190",911,1,2,in Grenada,0
"2,021",June 8,World Cup qualifier,El Salvador,Antigua and Barbuda,"1,469","1,170",3,0,in El Salvador,0
"2,021",June 8,World Cup qualifier,Curaçao,Guatemala,"1,436","1,503",0,0,in Curaçao,0
"2,021",June 8,World Cup qualifier,Cuba,Saint Vincent and the Grenadines,"1,255","1,163",1,0,in Grenada,1
"2,021",June 8,World Cup qualifier,Canada,Suriname,"1,615","1,351",4,0,in the United States,1
"2,021",June 8,World Cup qualifier,Bermuda,Cayman Islands,"1,259",876,1,1,in the United States,1
"2,021",June 8,World Cup qualifier,Barbados,Dominica,"1,115","1,018",1,1,in the Dominican Republic,1
"2,021",June 8,World Cup qualifier,Venezuela,Uruguay,"1,761","1,940",0,0,in Venezuela,0
"2,021",June 8,World Cup qualifier,Paraguay,Brazil,"1,783","2,141",0,2,in Paraguay,0
"2,021",June 8,World Cup qualifier,Ecuador,Peru,"1,823","1,758",1,2,in Ecuador,0
"2,021",June 8,World Cup qualifier,Colombia,Argentina,"1,931","1,978",2,2,in Colombia,0
"2,021",June 8,World Cup qualifier,Chile,Bolivia,"1,829","1,618",1,1,in Chile,0
"2,021",June 9,World Cup and Asian Cup qualifier,Lebanon,Turkmenistan,"1,387","1,261",2,3,in South Korea,1
"2,021",June 9,World Cup and Asian Cup qualifier,South Korea,Sri Lanka,"1,761",659,5,0,in South Korea,0
"2,021",June 9,Friendly,United States,Costa Rica,"1,792","1,634",4,0,in the United States,0
"2,021",June 9,Friendly,Portugal,Israel,"2,038","1,609",4,0,in Portugal,0
"2,021",June 9,Friendly,Congo,Niger,"1,360","1,245",1,0,in Turkey,1
"2,021",June 10,Friendly,South Africa,Uganda,"1,480","1,460",3,2,in South Africa,0
"2,021",June 10,Baltic Cup,Estonia,Latvia,"1,398","1,288",2,1,in Estonia,0
"2,021",June 11,World Cup and Asian Cup qualifier,Vietnam,Malaysia,"1,422","1,183",2,1,in the United Arab Emirates,1
"2,021",June 11,World Cup and Asian Cup qualifier,Uzbekistan,Yemen,"1,566","1,203",1,0,in Saudi Arabia,1
"2,021",June 11,World Cup and Asian Cup qualifier,United Arab Emirates,Indonesia,"1,472","1,105",5,0,in the United Arab Emirates,0
"2,021",June 11,World Cup and Asian Cup qualifier,Saudi Arabia,Singapore,"1,579","1,137",3,0,in Saudi Arabia,0
"2,021",June 11,World Cup and Asian Cup qualifier,Philippines,Guam,"1,143",732,3,0,in the United Arab Emirates,1
"2,021",June 11,World Cup and Asian Cup qualifier,Oman,Afghanistan,"1,494","1,132",2,1,in Qatar,1
"2,021",June 11,World Cup and Asian Cup qualifier,Kyrgyzstan,Myanmar,"1,232","1,046",8,1,in Japan,1
"2,021",June 11,World Cup and Asian Cup qualifier,Kuwait,Jordan,"1,390","1,474",0,0,in Kuwait,0
"2,021",June 11,World Cup and Asian Cup qualifier,Iraq,Hong Kong,"1,629","1,168",1,0,in Bahrain,1
"2,021",June 11,World Cup and Asian Cup qualifier,Iran,Cambodia,"1,793",835,10,0,in Bahrain,1
"2,021",June 11,World Cup and Asian Cup qualifier,China,Maldives,"1,470",944,5,0,in the United Arab Emirates,1
"2,021",June 11,World Cup and Asian Cup qualifier,Australia,Nepal,"1,729",937,3,0,in Kuwait,1
"2,021",June 11,Friendly,Tunisia,Algeria,"1,650","1,747",0,2,in Tunisia,0
"2,021",June 11,Friendly,Sudan,Zambia,"1,386","1,490",3,2,in Sudan,0
"2,021",June 11,Friendly,Mauritania,Liberia,"1,376","1,359",1,0,in Tunisia,1
"2,021",June 11,Friendly,Kosovo,Gambia,"1,475","1,381",1,0,in Turkey,1
"2,021",June 11,Friendly,Japan,Serbia,"1,761","1,793",1,0,in Japan,0
"2,021",June 11,Friendly,Guinea,Niger,"1,437","1,238",2,1,in Turkey,1
"2,021",June 11,Friendly,Mali,Democratic Republic of Congo,"1,553","1,478",1,1,in Tunisia,1
"2,021",June 11,European Championship,Italy,Turkey,"2,014","1,801",3,0,in Italy,0
"2,021",June 12,Friendly,Morocco,Burkina Faso,"1,679","1,552",1,0,in Morocco,0
"2,021",June 12,Friendly,Mexico,Honduras,"1,890","1,599",0,0,in the United States,1
"2,021",June 12,Friendly,Ghana,Ivory Coast,"1,603","1,643",0,0,in Ghana,0
"2,021",June 12,European Championship,Switzerland,Wales,"1,890","1,833",1,1,in Azerbaijan,1
"2,021",June 12,European Championship,Russia,Belgium,"1,744","2,100",0,3,in Russia,0
"2,021",June 12,European Championship,Denmark,Finland,"1,973","1,684",0,1,in Denmark,0
"2,021",June 12,World Cup qualifier,Saint Kitts and Nevis,El Salvador,"1,226","1,475",0,4,in Saint Kitts and Nevis,0
"2,021",June 12,World Cup qualifier,Panama,Curaçao,"1,548","1,434",2,1,in Panama,0
"2,021",June 12,World Cup qualifier,Haiti,Canada,"1,565","1,628",0,1,in Haiti,0
